,code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name,code_attributes
0,INUK.949481000000108,Chronic kidney disease with glomerular filtration rate category G1 and albuminuria category A3 (disorder),SNOMED  CT codes,C2743,7264,CCU002_01 Chronic Kidney Disease (CKD) - Phenotypes - England primary care EHR: CKD diagnosis,PH950,2128,CCU002_01 Chronic Kidney Disease (CKD),"[{""terminology"": ""SNOMEDCT"", ""code_type"": ""1""}]"
1,INUK.324441000000106,Chronic kidney disease stage 4 with proteinuria (disorder),SNOMED  CT codes,C2743,7264,CCU002_01 Chronic Kidney Disease (CKD) - Phenotypes - England primary care EHR: CKD diagnosis,PH950,2128,CCU002_01 Chronic Kidney Disease (CKD),"[{""terminology"": ""SNOMEDCT"", ""code_type"": ""1""}]"
2,INUK.700378005,Chronic kidney disease stage 3A (disorder),SNOMED  CT codes,C2743,7264,CCU002_01 Chronic Kidney Disease (CKD) - Phenotypes - England primary care EHR: CKD diagnosis,PH950,2128,CCU002_01 Chronic Kidney Disease (CKD),"[{""terminology"": ""SNOMEDCT"", ""code_type"": ""1""}]"
3,INUK.949921000000100,Chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A3 (disorder),SNOMED  CT codes,C2743,7264,CCU002_01 Chronic Kidney Disease (CKD) - Phenotypes - England primary care EHR: CKD diagnosis,PH950,2128,CCU002_01 Chronic Kidney Disease (CKD),"[{""terminology"": ""SNOMEDCT"", ""code_type"": ""1""}]"
4,INUK.950231000000104,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3 (disorder),SNOMED  CT codes,C2743,7264,CCU002_01 Chronic Kidney Disease (CKD) - Phenotypes - England primary care EHR: CKD diagnosis,PH950,2128,CCU002_01 Chronic Kidney Disease (CKD),"[{""terminology"": ""SNOMEDCT"", ""code_type"": ""1""}]"
5,INUK.950181000000106,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A1 (disorder),SNOMED  CT codes,C2743,7264,CCU002_01 Chronic Kidney Disease (CKD) - Phenotypes - England primary care EHR: CKD diagnosis,PH950,2128,CCU002_01 Chronic Kidney Disease (CKD),"[{""terminology"": ""SNOMEDCT"", ""code_type"": ""1""}]"
6,INUK.324541000000105,Chronic kidney disease stage 5 without proteinuria (disorder),SNOMED  CT codes,C2743,7264,CCU002_01 Chronic Kidney Disease (CKD) - Phenotypes - England primary care EHR: CKD diagnosis,PH950,2128,CCU002_01 Chronic Kidney Disease (CKD),"[{""terminology"": ""SNOMEDCT"", ""code_type"": ""1""}]"
7,INUK.731000119105,Chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder),SNOMED  CT codes,C2743,7264,CCU002_01 Chronic Kidney Disease (CKD) - Phenotypes - England primary care EHR: CKD diagnosis,PH950,2128,CCU002_01 Chronic Kidney Disease (CKD),"[{""terminology"": ""SNOMEDCT"", ""code_type"": ""1""}]"
8,INUK.950211000000107,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2 (disorder),SNOMED  CT codes,C2743,7264,CCU002_01 Chronic Kidney Disease (CKD) - Phenotypes - England primary care EHR: CKD diagnosis,PH950,2128,CCU002_01 Chronic Kidney Disease (CKD),"[{""terminology"": ""SNOMEDCT"", ""code_type"": ""1""}]"
9,INUK.950101000000101,Chronic kidney disease with glomerular filtration rate category G3b and albuminuria category A3 (disorder),SNOMED  CT codes,C2743,7264,CCU002_01 Chronic Kidney Disease (CKD) - Phenotypes - England primary care EHR: CKD diagnosis,PH950,2128,CCU002_01 Chronic Kidney Disease (CKD),"[{""terminology"": ""SNOMEDCT"", ""code_type"": ""1""}]"
